venueCategory,latitude,longitude
Bus Station,35.62662983,139.6941811
Train Station,35.72824764,139.7711559
Bus Station,35.63591838,139.6936083
Convenience Store,35.65306766,139.8980932
Convenience Store,35.64061058,139.7532216
Bus Station,35.70881674,139.8091015
Train Station,35.69988829,139.763678
Airport,35.55383666,139.7807317
Convenience Store,35.62743342,139.7786846
Convenience Store,35.65520405,139.7013518
Bus Station,35.7229111,139.6836412
Bus Station,35.7225762,139.6822316
Bus Station,35.76633705,139.8478246
Bus Station,35.70917174,139.8104775
Convenience Store,35.7921411,139.583498
Convenience Store,35.69533207,139.7669177
Convenience Store,35.71117924,139.7751598
Convenience Store,35.59748576,139.6527153
Train Station,35.78067365,139.8314953
Convenience Store,35.69818987,139.8147771
Train Station,35.71418564,139.7693737
Convenience Store,35.77325541,139.5634219
Convenience Store,35.67168952,139.6137911
Convenience Store,35.70846124,139.7731977
Convenience Store,35.57738337,139.6650213
Convenience Store,35.58029831,139.6980751
Convenience Store,35.72664769,139.5108211
Convenience Store,35.68384671,139.7010967
Train Station,35.57325035,139.6669876
Bus Station,35.5525139,139.7402422
Convenience Store,35.71007122,139.6627522
Convenience Store,35.75485303,139.7912479
Convenience Store,35.66689241,139.504456
Bus Station,35.78871563,139.6613789
Convenience Store,35.51726604,139.7182023
Airport,35.54935426,139.7841271
Train Station,35.62868371,139.7397183
Train Station,35.6907135,139.7001294
Bus Station,35.81364707,139.5677534
Convenience Store,35.599338,139.703587
Convenience Store,35.71390423,139.8131061
Train Station,35.71641302,139.770813
Convenience Store,35.79638228,139.7150052
Convenience Store,35.73032679,139.7179828
Convenience Store,35.57317292,139.6097088
Bus Station,35.5561718,139.680106
Bus Station,35.65050241,139.7097736
Bus Station,35.63583574,139.8829964
Convenience Store,35.7028751,139.6997184
Convenience Store,35.62447731,139.7455359
Convenience Store,35.69065422,139.7028918
Convenience Store,35.66543944,139.7314263
Convenience Store,35.67260881,139.8061763
Convenience Store,35.6245558,139.7235122
Convenience Store,35.64530678,139.7545266
Convenience Store,35.6290009,139.7447131
Convenience Store,35.78584794,139.7082666
Convenience Store,35.7563861,139.5055747
Bus Station,35.69310199,139.7816804
Bus Station,35.73627347,139.8551392
Bus Station,35.53155226,139.7012264
Convenience Store,35.65625264,139.7376028
Convenience Store,35.77730517,139.7181451
Convenience Store,35.53424836,139.7333869
Bus Station,35.55001805,139.783752
Convenience Store,35.70895927,139.7358416
Convenience Store,35.55274601,139.5780085
Convenience Store,35.75323454,139.7313814
Convenience Store,35.55353578,139.6457255
Convenience Store,35.6686166,139.7490795
Convenience Store,35.71058901,139.7964227
Convenience Store,35.72557033,139.6965998
Bus Station,35.69448462,139.6921492
Convenience Store,35.68193211,139.6927446
Train Station,35.71458244,139.7779257
Convenience Store,35.54466258,139.6364048
Convenience Store,35.77406749,139.6358869
Airport,35.54960828,139.784137
Train Station,35.55313619,139.64703
Convenience Store,35.69573062,139.7778404
Convenience Store,35.67762694,139.8692125
Train Station,35.64555008,139.7108458
Train Station,35.70078168,139.4800402
Bus Station,35.559257,139.640194
Convenience Store,35.64424309,139.6088666
Train Station,35.71282807,139.7760285
Convenience Store,35.69388248,139.745161
Convenience Store,35.56542337,139.6881044
Convenience Store,35.67234769,139.7533813
Train Station,35.58279869,139.7246268
Convenience Store,35.77934629,139.8107618
Train Station,35.69082819,139.7002341
Convenience Store,35.72273029,139.7988391
Convenience Store,35.67377039,139.7715318
Convenience Store,35.84749349,139.6699355
Convenience Store,35.66701677,139.7608379
Airport,35.55202571,139.7880864
Airport,35.54598075,139.7692841
Convenience Store,35.56675865,139.7290027
Convenience Store,35.68783961,139.695423
Convenience Store,35.68978738,139.6841158
Convenience Store,35.74922014,139.8368396
Train Station,35.66599381,139.4770497
Convenience Store,35.66637924,139.4769394
Train Station,35.71439612,139.777012
Train Station,35.57567572,139.6632179
Train Station,35.72635679,139.7100229
Subway,35.68390596,139.784908
Train Station,35.6894707,139.6999948
Convenience Store,35.56235454,139.7319297
Train Station,35.61937919,139.7281736
Convenience Store,35.62974677,139.741601
Train Station,35.55079814,139.7878721
Train Station,35.67977486,139.7659792
Convenience Store,35.58806258,139.7272308
Convenience Store,35.67194386,139.7381915
Convenience Store,35.81162191,139.7255762
Train Station,35.71334964,139.7760834
Convenience Store,35.70721998,139.7907186
Convenience Store,35.79188435,139.5798894
Bus Station,35.66627464,139.7380686
Airport,35.54759133,139.7841704
Train Station,35.68877208,139.7010868
Train Station,35.68953761,139.8156881
Convenience Store,35.70631393,139.5960042
Train Station,35.53123905,139.6968172
Train Station,35.72598574,139.7026742
Convenience Store,35.69292057,139.7814667
Train Station,35.669961,139.689262
Convenience Store,35.72303304,139.6840006
Convenience Store,35.64069664,139.6843386
Train Station,35.66985175,139.7030414
Train Station,35.68184767,139.7658494
Convenience Store,35.52320659,139.6923208
Bus Station,35.71160009,139.7171313
Convenience Store,35.67132107,139.5889416
Convenience Store,35.51335807,139.7188257
Train Station,35.60359619,139.5076715
Train Station,35.63428364,139.532243
Bus Station,35.61924334,139.6164799
Convenience Store,35.56279281,139.7255896
Convenience Store,35.72205749,139.6945363
Bus Station,35.566554,139.613754
Bus Station,35.64236247,139.654254
Train Station,35.56054759,139.7240563
Bus Station,35.57987665,139.6402912
Convenience Store,35.56859785,139.5534725
Train Station,35.69826164,139.773667
Convenience Store,35.5375607,139.6836948
Train Station,35.70022256,139.4798514
Bus Station,35.70936122,139.7163534
Convenience Store,35.702847,139.804512
Bus Station,35.68070181,139.7075743
Convenience Store,35.57042,139.527166
Convenience Store,35.69141385,139.7179878
Convenience Store,35.71262803,139.7514474
Convenience Store,35.71156647,139.7031811
Train Station,35.61486622,139.5421332
Convenience Store,35.67379653,139.6666092
Train Station,35.70003049,139.7640674
Train Station,35.68556303,139.7304285
Convenience Store,35.70616832,139.649545
Airport,35.54900345,139.7842369
Convenience Store,35.56787824,139.7042581
Convenience Store,35.54751058,139.6526107
Convenience Store,35.7703567,139.6422198
Convenience Store,35.56165305,139.7185796
Convenience Store,35.643264,139.749081
Convenience Store,35.5947392,139.6706382
Convenience Store,35.744085,139.728207
Convenience Store,35.65717668,139.6939867
Convenience Store,35.79639131,139.7324681
Convenience Store,35.67909525,139.7411853
Convenience Store,35.67120797,139.4815582
Convenience Store,35.67134575,139.4858178
Convenience Store,35.70709643,139.7801424
Convenience Store,35.52980603,139.6967788
Bus Station,35.70132393,139.711943
Convenience Store,35.55583139,139.7218734
Train Station,35.628834,139.739802
Bus Station,35.63757511,139.7390127
Convenience Store,35.72929821,139.717908
Convenience Store,35.68881314,139.79837
Convenience Store,35.60356623,139.6609208
Convenience Store,35.74255747,139.6480064
Airport,35.54471527,139.76856
Train Station,35.6223939,139.750886
Train Station,35.60668437,139.7341852
Convenience Store,35.716539,139.488513
Convenience Store,35.7448391,139.7768822
Bus Station,35.71128648,139.7207952
Convenience Store,35.8019083,139.7179306
Bus Station,35.56657626,139.6574926
Convenience Store,35.56208944,139.5605627
Train Station,35.65084652,139.8278644
Convenience Store,35.68011948,139.7866387
Convenience Store,35.67937812,139.7356533
Convenience Store,35.65069262,139.7071355
Train Station,35.68003779,139.7694835
Bus Station,35.53630236,139.688712
Convenience Store,35.568335,139.5526515
Convenience Store,35.68102577,139.7118849
Bus Station,35.57555353,139.7585319
Convenience Store,35.72492891,139.7791727
Bus Station,35.63331333,139.6041378
Convenience Store,35.58832654,139.7318154
Bus Station,35.68476433,139.6902394
Convenience Store,35.68753767,139.6196666
Convenience Store,35.65366514,139.7959374
Train Station,35.55094241,139.7882666
Subway,35.544449,139.768581
Convenience Store,35.77916137,139.7218085
Convenience Store,35.69733818,139.582538
Convenience Store,35.668374,139.6756887
Convenience Store,35.7054394,139.5837162
Convenience Store,35.85265698,139.637652
Bus Station,35.68590703,139.8824512
Convenience Store,35.61699002,139.7794551
Train Station,35.6889705,139.6999998
Bus Station,35.61963921,139.7452596
Convenience Store,35.6894046,139.7360677
Bus Station,35.56206331,139.7206912
Convenience Store,35.56478777,139.6117001
Convenience Store,35.70841599,139.8046088
Convenience Store,35.6880278,139.7622728
Convenience Store,35.69806277,139.7870602
Convenience Store,35.72001152,139.756815
Convenience Store,35.60572955,139.703757
Bus Station,35.57169008,139.5958449
Bus Station,35.56597386,139.6012904
Bus Station,35.57695143,139.6265745
Bus Station,35.5773068,139.6293724
Bus Station,35.74946355,139.7718798
Airport,35.55827532,139.7692251
Convenience Store,35.69191396,139.7820787
Convenience Store,35.64856626,139.7366997
Bus Station,35.596084,139.553618
Convenience Store,35.65879617,139.702847
Convenience Store,35.60917616,139.748955
Train Station,35.70009941,139.4810386
Convenience Store,35.83154029,139.5786166
Convenience Store,35.55992273,139.7221477
Subway,35.685018,139.771518
Convenience Store,35.67092284,139.7412551
Train Station,35.57629697,139.6596354
Train Station,35.56187787,139.7148506
Convenience Store,35.74890047,139.8047679
Bus Station,35.58484088,139.581223
Convenience Store,35.70789159,139.7752446
Convenience Store,35.738256,139.758441
Bus Station,35.677765,139.67065
Convenience Store,35.7121794,139.7506857
Convenience Store,35.54798851,139.5649588
Convenience Store,35.73387214,139.7385299
Airport,35.54841515,139.784946
Train Station,35.68876737,139.6999998
Convenience Store,35.69618533,139.7514481
Bus Station,35.71450095,139.7982895
Convenience Store,35.76652204,139.7350377
Train Station,35.62893328,139.7398381
Train Station,35.750027,139.80548
Convenience Store,35.55125466,139.7169853
Bus Station,35.71887381,139.5623946
Convenience Store,35.70943962,139.7336054
Convenience Store,35.69772809,139.658584
Convenience Store,35.78957288,139.664399
Bus Station,35.67328449,139.7622943
Convenience Store,35.73184024,139.5772671
Train Station,35.538823,139.676062
Train Station,35.71759482,139.7795684
Train Station,35.65892904,139.7012164
Train Station,35.56304719,139.716287
Convenience Store,35.55551281,139.5794374
Convenience Store,35.67940917,139.7623265
Train Station,35.698545,139.773275
Convenience Store,35.68014186,139.7626252
Convenience Store,35.82884376,139.5697546
Bus Station,35.65566608,139.7814238
Train Station,35.60910951,139.7257519
Convenience Store,35.61708051,139.6688582
Train Station,35.60827696,139.7350183
Convenience Store,35.628067,139.737782
Bus Station,35.72295906,139.568774
Train Station,35.68125889,139.7675192
Convenience Store,35.73630452,139.6539491
Airport,35.55517676,139.788655
Convenience Store,35.64415808,139.7575334
Bus Station,35.562624,139.717375
Train Station,35.68668583,139.7650194
Bus Station,35.703174,139.721719
Convenience Store,35.68789709,139.7820032
Bus Station,35.57354265,139.6627645
Bus Station,35.62804884,139.7392094
Convenience Store,35.72356871,139.4913563
Bus Station,35.63603871,139.7310305
Bus Station,35.73257065,139.5431976
Train Station,35.71368273,139.776373
Bus Station,35.65853704,139.5746947
Convenience Store,35.7843709,139.6259012
Convenience Store,35.64643769,139.6962153
Convenience Store,35.83792024,139.8044318
Train Station,35.74980409,139.8055072
Convenience Store,35.55523742,139.7299436
Bus Station,35.54822857,139.7850555
Bus Station,35.70648195,139.6654022
Bus Station,35.56728451,139.6636116
Train Station,35.65811842,139.7015704
Train Station,35.6976867,139.7003835
Airport,35.54903056,139.7844366
Subway,35.69353051,139.7368509
Convenience Store,35.79288483,139.8218384
Convenience Store,35.62507687,139.6668657
Train Station,35.66615261,139.6424532
Train Station,35.68971893,139.6999998
Convenience Store,35.58268649,139.6733196
Convenience Store,35.77495214,139.763748
Convenience Store,35.67842437,139.5476639
Bus Station,35.67657541,139.5175078
Bus Station,35.7074443,139.7651905
Subway,35.68217041,139.8021106
Convenience Store,35.68882186,139.698628
Convenience Store,35.66608308,139.5029055
Convenience Store,35.82662994,139.5759559
Convenience Store,35.64409269,139.7533411
Convenience Store,35.76117751,139.7052405
Convenience Store,35.70635328,139.6726268
Convenience Store,35.63398554,139.7915426
Convenience Store,35.82230415,139.654523
Bus Station,35.65832933,139.6986435
Convenience Store,35.70163491,139.5445053
Convenience Store,35.663454,139.583983
Bus Station,35.6862109,139.7879094
Bus Station,35.72869882,139.7713923
Convenience Store,35.70552363,139.5780802
Convenience Store,35.76607206,139.8249263
Convenience Store,35.57862683,139.7318619
Bus Station,35.730238,139.826891
Convenience Store,35.69332574,139.7071052
Train Station,35.66664513,139.7941544
Train Station,35.68058138,139.7674568
Airport,35.55157617,139.7808203
Train Station,35.70040839,139.4804425
Convenience Store,35.66555118,139.7595692
Bus Station,35.74921608,139.499612
Convenience Store,35.68980974,139.6962851
Convenience Store,35.69653875,139.6979555
Convenience Store,35.61752226,139.7778758
Bus Station,35.68355302,139.7382188
Bus Station,35.68638736,139.7302097
Convenience Store,35.785058,139.841988
Convenience Store,35.65587328,139.6952032
Convenience Store,35.69458047,139.7370681
Convenience Store,35.75901138,139.7403327
Bus Station,35.7071542,139.7726935
Convenience Store,35.83835512,139.5876074
Convenience Store,35.6282088,139.7753994
Train Station,35.68859856,139.710694
Convenience Store,35.5643305,139.6557088
Subway,35.68755288,139.7665805
Convenience Store,35.64837754,139.6777006
Convenience Store,35.69905898,139.7512436
Bus Station,35.72142381,139.7967124
Train Station,35.75128501,139.5459973
Convenience Store,35.70361418,139.5855425
Convenience Store,35.81562947,139.7009039
Train Station,35.681793,139.768007
Convenience Store,35.564183,139.708686
Airport,35.54989584,139.7895348
Bus Station,35.74391933,139.6065473
Convenience Store,35.74381285,139.6060181
Train Station,35.69023039,139.7000297
Subway,35.670309,139.765271
Convenience Store,35.61122908,139.745737
Convenience Store,35.69474195,139.5296726
Convenience Store,35.56139558,139.7224689
Convenience Store,35.68845478,139.7122604
Convenience Store,35.54956191,139.6337452
Bus Station,35.71760332,139.5664009
